"X"	"target_id"	"ens_gene"	"ext_gene"	"pval"	"qval"	"b"	"se_b"	"mean_obs"	"var_obs"	"tech_var"	"sigma_sq"	"smooth_sigma_sq"	"final_sigma_sq"
"7498"	7498	"ENST00000574334"	"ENSG00000103274"	"NUBP1"	0.000433531275629527	0.00296799512411508	2.90530221018726	0.825655424217934	0.759503924533683	2.57316069327098	0.145049810585592	-0.0938917936914739	0.877510508725152	0.877510508725152
"7499"	7499	"ENST00000367607"	"ENSG00000135837"	"CEP350"	0.00043371221034272	0.00296883786922423	0.423701269887496	0.120415100785465	6.56895689847331	0.0712565856278918	0.0026099315927467	0.019139763153014	0.00445069307311724	0.019139763153014
"7501"	7501	"ENST00000319555"	"ENSG00000179588"	"ZFPM1"	0.000433947975862843	0.00296965971163731	0.68471664979671	0.194603153527561	4.55206565935962	0.182755486411165	0.0156447230493564	0.0369858010237878	0.0411608579949509	0.0411608579949509
"7502"	7502	"ENST00000375957"	"ENSG00000083223"	"TUT7"	0.000434879634355011	0.00297563868177971	1.35265692463239	0.384500485946481	4.74344705474438	0.603084444255151	0.191478762962879	-0.12375349105242	0.0302821725767406	0.0302821725767406
"7503"	7503	"ENST00000325318"	"ENSG00000213123"	"DYNLT2B"	0.000435997973292555	0.00298289323804524	0.38863031842558	0.110491804014304	5.41513740543218	0.0557975036405726	0.00718793123697447	0.00592137666390344	0.0111247268945286	0.0111247268945286
"7504"	7504	"ENST00000339416"	"ENSG00000088387"	"DOCK9"	0.000436714882102191	0.00298739983049969	4.62769596962208	1.31586717609122	1.62082021844639	6.67396510870516	1.65206721674615	-1.34044957608588	0.94519242092528	0.94519242092528
"7506"	7506	"ENST00000505305"	"ENSG00000167653"	"PSCA"	0.000437462339802711	0.00299171553780346	3.27522636904614	0.931417984454616	2.33435634817638	3.85869964305495	0.498519264185542	0.302189876447473	0.802789928462708	0.802789928462708
"7508"	7508	"ENST00000495593"	"ENSG00000074964"	"ARHGEF10L"	0.000438940029071095	0.00300075814449507	3.09086042478135	0.879211344733893	0.85228303183073	2.9779527301724	0.263699857295929	-0.123790756635264	0.895819025767242	0.895819025767242
"7511"	7511	"ENST00000393034"	"ENSG00000158234"	"FAIM"	0.000440733742450869	0.00301208154273572	1.48020827662432	0.421182708205502	4.77014534072755	0.810376273679563	0.237072814686211	-0.045733675906936	0.0290194958507703	0.0290194958507703
"7512"	7512	"ENST00000457498"	"ENSG00000144559"	"TAMM41"	0.000442556948975727	0.00302413915133414	3.37147030636366	0.959627270228363	0.992587972621884	3.55188285965664	0.463003250620507	-0.285704186059157	0.918323496028402	0.918323496028402
"7513"	7513	"ENST00000630901"	"ENSG00000280548"	"FBL"	0.000443196957702397	0.003026920197324	3.5049432384698	0.997726932950056	1.05932443867495	3.90442014659075	0.566251584265275	-0.292461565362521	0.926936964835611	0.926936964835611
"7514"	7514	"ENST00000593503"	"ENSG00000105202"	"FBL"	0.000443196957702397	0.003026920197324	3.5049432384698	0.997726932950056	1.05932443867495	3.90442014659075	0.566251584265275	-0.292461565362521	0.926936964835611	0.926936964835611
"7515"	7515	"ENST00000419735"	"ENSG00000146776"	"ATXN7L1"	0.000443063836886561	0.003026920197324	1.33277167330974	0.37938188731534	3.81779475872923	0.60060711657599	0.0608812531289683	0.0237725176497051	0.155014671505456	0.155014671505456
"7517"	7517	"ENST00000425169"	"ENSG00000025708"	"TYMP"	0.000443384964266569	0.00302778195899049	3.54386888470078	1.00883997859718	1.07878726179044	3.86542637956654	0.597431070747831	-0.475275598271035	0.929206082876103	0.929206082876103
"7519"	7519	"ENST00000529163"	"ENSG00000161016"	"RPL8"	0.00044407392604753	0.00303168011329589	1.1556031421904	0.329006413366958	7.44884321165235	0.530519850716008	0.0638200042813519	0.0985478257735326	0.00362828513869181	0.0985478257735326
"7520"	7520	"ENST00000308086"	"ENSG00000173451"	"THAP2"	0.000444524383834133	0.00303435181794863	1.15780726586527	0.329659226915728	3.90510436358736	0.407711020037809	0.0332461426227254	-0.0263014919093704	0.129766666213288	0.129766666213288
"7521"	7521	"ENST00000395332"	"ENSG00000126522"	"ASL"	0.000445369686579763	0.00303931358036591	0.358535126825918	0.102099382661263	6.11570477892569	0.050926739775023	0.00995041100472967	0.00550272477602004	0.00568601490498699	0.00568601490498699
"7522"	7522	"ENST00000533657"	"ENSG00000135387"	"CAPRIN1"	0.000445356776428478	0.00303931358036591	0.682642902492019	0.194394525913998	6.79662732457678	0.185147477743212	0.0159666659323096	0.0407171816256827	0.0040487260752006	0.0407171816256827
"7523"	7523	"ENST00000379965"	"ENSG00000132274"	"TRIM22"	0.000446978174472374	0.0030498848400925	2.23773967937881	0.637410922446756	3.46219884745714	1.51716934727624	0.305300415286005	-0.286643308440598	0.304138610795632	0.304138610795632
"7524"	7524	"ENST00000588776"	"ENSG00000105519"	"CAPS"	0.0004483119351419	0.00305857898122063	1.55627026082997	0.443397221996676	3.65071922274543	0.752934136717775	0.0790779585064833	-0.0461517093881794	0.215823686205071	0.215823686205071
"7526"	7526	"ENST00000482530"	"ENSG00000010803"	"SCMH1"	0.00044857213367961	0.00305913441823326	2.90412716915186	0.827451734383506	0.758916404015985	2.58366941079871	0.149628920124041	-0.082775137102901	0.877385638977369	0.877385638977369
"7527"	7527	"ENST00000549788"	"ENSG00000257830"	"AC021066.1"	0.00044854447373286	0.00305913441823326	2.72905395051994	0.777565768614838	0.671379794700024	2.27419319606162	0.0494052493320373	0.000435446426800032	0.857507537450337	0.857507537450337
"7528"	7528	"ENST00000263102"	"ENSG00000108091"	"CCDC6"	0.000448947086174054	0.0030612847804844	0.194862291781457	0.0555242040215662	7.62322844885527	0.0150909185061708	0.000578945779229545	0.00404546006911322	0.00367986150746209	0.00404546006911322
"7529"	7529	"ENST00000367975"	"ENSG00000143252"	"SDHC"	0.000449198118594071	0.0030625896963303	0.29602915584171	0.0843543374796819	5.81196910243403	0.0290014363789811	0.00350393867655656	-0.000114616118463564	0.00716954270089754	0.00716954270089754
"7531"	7531	"ENST00000323146"	"ENSG00000176087"	"SLC35A4"	0.000450037133138075	0.00306749516906701	3.82096509600853	1.08894871126918	1.21733536744432	4.87396861162489	0.836357876242358	-0.218812461054545	0.942356067419869	0.942356067419869
"7532"	7532	"ENST00000412431"	NA	NA	0.000450526234645886	0.0030704212263466	1.17578905959725	0.335119369743936	5.89344144813658	0.549509964173662	0.116083977387726	0.0523735105786326	0.00668459743659842	0.0523735105786326
"7534"	7534	"ENST00000579197"	"ENSG00000225190"	"PLEKHM1"	0.000452588414987485	0.00308324731494858	4.99503610457515	1.42416123312538	1.81974768284528	7.64950023653875	2.11934474645922	-1.91386408303926	0.923008080446604	0.923008080446604
"7535"	7535	"ENST00000449250"	"ENSG00000186665"	"C17orf58"	0.000452576873386544	0.00308324731494858	0.591508621598233	0.168647833685751	4.86957557363081	0.129304569442031	0.0178762828923744	0.0125485103757739	0.0247868548179708	0.0247868548179708
"7536"	7536	"ENST00000460853"	"ENSG00000205560"	"CPT1B"	0.000453000296050259	0.00308512636612671	2.88343617836503	0.822168517661418	0.748570908622567	2.49539457528405	0.138773347693255	-0.137356701602299	0.875168259457104	0.875168259457104
"7537"	7537	"ENST00000566831"	"ENSG00000137817"	"PARP6"	0.000453006490183422	0.00308512636612671	3.94041420527651	1.12355109206297	1.57030192366379	4.84733708673736	0.945134263025242	-0.708536945532901	0.948416321688599	0.948416321688599
"7538"	7538	"ENST00000544507"	"ENSG00000076043"	"REXO2"	0.000453044544297186	0.00308512636612671	2.81657266894721	0.803109343842285	0.715139153913658	2.40567082077571	0.0997153430672797	-0.0675324168952827	0.867761584182898	0.867761584182898
"7539"	7539	"ENST00000624444"	"ENSG00000274333"	"CU633967.1"	0.000453261222043838	0.0030861924724704	0.805289156735126	0.229626140195282	4.29167553610991	0.200601965391204	0.016659650741797	-0.00909117873598145	0.0624325956496781	0.0624325956496781
"7540"	7540	"ENST00000500695"	"ENSG00000247363"	"AC090061.1"	0.000454033680358246	0.00309104202654503	2.88128932920727	0.821698443916588	0.747497484043691	2.49728229690326	0.137846325119608	-0.129429028466923	0.874936173982806	0.874936173982806
"7541"	7541	"ENST00000259392"	"ENSG00000136867"	"SLC31A2"	0.000455728034954477	0.00310216569291648	0.370018068677929	0.105553183149728	5.40902720643349	0.0435513387510965	0.00549828216985696	-0.00240162291154056	0.0112139295397031	0.0112139295397031
"7545"	7545	"ENST00000393471"	"ENSG00000144182"	"LIPT1"	0.000457619046352429	0.00311338646618461	3.83583821075971	1.09457439737842	2.10460149438674	5.0100851538005	0.930123335792159	-0.185137435713125	0.86701633130233	0.86701633130233
"7546"	7546	"ENST00000477703"	"ENSG00000168273"	"SMIM4"	0.000458248211475936	0.00311725380221081	0.738573461837937	0.210777401015106	4.46355475378148	0.216959762893802	0.0184501108510573	0.0481905583169668	0.0474465459800245	0.0481905583169668
"7548"	7548	"ENST00000343213"	"ENSG00000105971"	"CAV2"	0.000459354869963622	0.00312395391957772	0.610816063103395	0.174349385133647	6.2647689200124	0.148406128599316	0.0102528322046816	0.0353437299400394	0.00520021998984093	0.0353437299400394
"7549"	7549	"ENST00000562665"	"ENSG00000261760"	"AC140479.3"	0.000459779743627273	0.00312642916940988	3.18399242259582	0.908892505020627	0.898849030737963	3.04428763576987	0.33516144543928	-0.331479805907286	0.903966933084725	0.903966933084725
"7550"	7550	"ENST00000474024"	"ENSG00000125868"	"DSTN"	0.000460137646936585	0.00312844843609917	0.311212772443826	0.0888430797003415	8.45238412532819	0.0385277282924216	0.000276948743451662	0.0115626904725102	0.00504264434056645	0.0115626904725102
"7551"	7551	"ENST00000244217"	"ENSG00000124370"	"MCEE"	0.000460538738054511	0.00313076076040447	1.0765688451216	0.307352518214114	3.99757184102855	0.364927049504913	0.0341591408375934	-0.012625508313869	0.107539214841242	0.107539214841242
"7555"	7555	"ENST00000479874"	"ENSG00000163435"	"ELF3"	0.000461013343383969	0.00313232785474334	2.98667094931383	0.852739475902671	1.2182606099118	2.93089599173073	0.14831998901901	0.170223740841207	0.942426931625132	0.942426931625132
"7557"	7557	"ENST00000467829"	"ENSG00000085662"	"AKR1B1"	0.00046291680741861	0.00314479184313759	3.09768203055545	0.884712120832673	0.855693834717779	2.9046942356116	0.277634119464256	-0.245129060859553	0.896439185658112	0.896439185658112
"7558"	7558	"ENST00000546784"	"ENSG00000257900"	"AL162632.1"	0.000464675375397407	0.00315595612197667	0.966235833180814	0.276041030960274	4.17463658933234	0.298186790795304	0.0380070417607473	-0.0153779352625999	0.0762909343996694	0.0762909343996694
"7562"	7562	"ENST00000357849"	"ENSG00000121022"	"COPS5"	0.000468868549654412	0.00318275064676808	0.203400240430945	0.058148597427305	6.97601467175322	0.0143217314341955	0.00123945370478664	0.00114833891019524	0.00383243536935754	0.00383243536935754
"7564"	7564	"ENST00000434491"	"ENSG00000196083"	"IL1RAP"	0.000469168905536817	0.00318394741658063	3.69098090989233	1.05523888757972	1.15234327438622	4.10991051212109	0.733466325871747	-0.704830714666475	0.936827338918991	0.936827338918991
"7565"	7565	"ENST00000551766"	"ENSG00000257122"	"RRN3P3"	0.00046933109990202	0.00318462710114613	1.02902638557809	0.29420289781272	4.06809842544925	0.321618129345472	0.0363954896502019	-0.031458566299329	0.0934375279719007	0.0934375279719007
"7566"	7566	"ENST00000437917"	"ENSG00000228581"	"GNL1"	0.00047018615875635	0.00318874301774091	0.282072689750719	0.0806569443604235	5.71161725805798	0.0269235641716973	0.00187170381913359	0.00194587553178583	0.0078866101912071	0.0078866101912071
"7567"	7567	"ENST00000454829"	"ENSG00000232143"	"GNL1"	0.00047018615875635	0.00318874301774091	0.282072689750719	0.0806569443604235	5.71161725805798	0.0269235641716973	0.00187170381913359	0.00194587553178583	0.0078866101912071	0.0078866101912071
"7568"	7568	"ENST00000376621"	"ENSG00000204590"	"GNL1"	0.00047018615875635	0.00318874301774091	0.282072689750719	0.0806569443604235	5.71161725805798	0.0269235641716973	0.00187170381913359	0.00194587553178583	0.0078866101912071	0.0078866101912071
"7570"	7570	"ENST00000261503"	"ENSG00000128487"	"SPECC1"	0.000470248463860597	0.00318874427303728	0.563787930748745	0.161213307839075	6.31418337881113	0.126544726006685	0.00975147077309228	0.0292331251635321	0.00506114922968002	0.0292331251635321
"7572"	7572	"ENST00000535326"	"ENSG00000110107"	"PRPF19"	0.000474343154132077	0.0032156606957089	3.60807476956452	1.03240008265131	1.11089020422231	4.41576726669465	0.666059310506541	-0.0281765556762429	0.932715585481106	0.932715585481106
"7573"	7573	"ENST00000412190"	"ENSG00000066923"	"STAG3"	0.000476147177584636	0.00322746427040467	3.50336919348026	1.00273079032607	1.26184380134776	3.75998332681584	0.562679723417844	-0.465298954582994	0.945523833384065	0.945523833384065
"7577"	7577	"ENST00000471232"	"ENSG00000115760"	"BIRC6"	0.000479718733461034	0.0032499567145337	0.24140068908173	0.0691329494620904	6.46161195403511	0.0232175254483339	0.00207850195911341	0.0050905450928785	0.00469100090728342	0.0050905450928785
"7579"	7579	"ENST00000318247"	"ENSG00000143365"	"RORC"	0.000481356598409538	0.00326019222978736	3.29524995872503	0.943948295913663	2.82593167957648	4.32684774957315	0.276154658847582	1.06040291918988	0.644146317703844	1.06040291918988
"7580"	7580	"ENST00000468892"	"ENSG00000161204"	"ABCF3"	0.000482203555729703	0.00326549774706031	3.77874066117956	1.08259338873212	1.68754886781744	4.71215599246781	0.818799648652528	-0.283185027237156	0.939213019337201	0.939213019337201
"7581"	7581	"ENST00000476516"	"ENSG00000238056"	"PRRT1"	0.000483553288948513	0.00327161690105511	2.77991060295226	0.796603232093053	0.696808120916186	2.3417976306707	0.0883215774124163	-0.0590381492264482	0.863543486659231	0.863543486659231
"7582"	7582	"ENST00000485360"	"ENSG00000235956"	"PRRT1"	0.000483553288948513	0.00327161690105511	2.77991060295226	0.796603232093053	0.696808120916186	2.3417976306707	0.0883215774124163	-0.0590381492264482	0.863543486659231	0.863543486659231
"7583"	7583	"ENST00000451082"	"ENSG00000088367"	"EPB41L1"	0.000483502638179555	0.00327161690105511	0.942678129389906	0.27012898168876	4.71445606433709	0.301990371509682	0.0777359851890826	-0.0334887916632495	0.0317185149332267	0.0317185149332267
"7584"	7584	"ENST00000528655"	"ENSG00000148926"	"ADM"	0.000483334605964397	0.00327161690105511	3.33297761361647	0.95505544765642	0.973341626248289	3.51867804934187	0.452601870162296	-0.220031723310652	0.915594491985011	0.915594491985011
"7586"	7586	"ENST00000369902"	"ENSG00000107882"	"SUFU"	0.000483221708799345	0.00327161690105511	0.291042013022354	0.0833957859177125	5.82761601464738	0.0287721653788775	0.003362033261516	0.000838628458041651	0.00707025240173341	0.00707025240173341
"7588"	7588	"ENST00000391785"	"ENSG00000167562"	"ZNF701"	0.000485715484340679	0.00328581276254293	3.7438744363037	1.07320070271525	1.17902478664512	4.22492185740467	0.788409535980099	-0.763480637277374	0.939230086482647	0.939230086482647
"7592"	7592	"ENST00000392749"	"ENSG00000136560"	"TANK"	0.000488354806926895	0.00330192689003838	0.525829358660402	0.150794303144175	5.89450057274728	0.110235660561648	0.00443325946810778	0.0296751233229985	0.00667878904594179	0.0296751233229985
"7593"	7593	"ENST00000305233"	"ENSG00000171813"	"PWWP2B"	0.000490072293351005	0.00331310298462976	0.319131398156164	0.091543308205155	6.46278933705513	0.0406096675193056	0.00384009011452513	0.00873017580119087	0.00468825369000428	0.00873017580119087
"7595"	7595	"ENST00000590124"	"ENSG00000108883"	"EFTUD2"	0.000490315169511418	0.0033142752258025	4.27802306933017	1.22720383056958	1.67992300760121	5.66847363709895	1.31904984208459	-1.09651331385632	0.93999402056239	0.93999402056239
"7596"	7596	"ENST00000629321"	"ENSG00000273761"	"DDX24"	0.000492022408103218	0.0033245352445379	3.66232534289972	1.05086365539635	1.13801549088992	4.25233475327002	0.72101276995078	-0.435329422330337	0.935458863398682	0.935458863398682
"7597"	7597	"ENST00000553400"	"ENSG00000089737"	"DDX24"	0.000492022408103218	0.0033245352445379	3.66232534289972	1.05086365539635	1.13801549088992	4.25233475327002	0.72101276995078	-0.435329422330337	0.935458863398682	0.935458863398682
"7602"	7602	"ENST00000418976"	"ENSG00000175854"	"SWI5"	0.000494488199534784	0.00333899871856347	0.505599265470431	0.145131816417035	5.03619595916543	0.0898390126913327	0.012463197992988	0.00397408640458827	0.0191316682117738	0.0191316682117738
"7603"	7603	"ENST00000280665"	"ENSG00000151065"	"DCP1B"	0.000494754922726904	0.00334036034373503	3.93258697235903	1.12889234167731	1.27825759625824	4.64727696814533	0.965026907247138	-0.95539580775346	0.946569971399381	0.946569971399381
"7604"	7604	"ENST00000489480"	"ENSG00000143033"	"MTF2"	0.000496076415071322	0.00334884199611272	3.04786781503865	0.875103356234781	0.830786726959377	2.8848144430133	0.256883983940711	-0.134427761904747	0.891824842199356	0.891824842199356
"7605"	7605	"ENST00000216099"	"ENSG00000243811"	"APOBEC3D"	0.000496325377699965	0.00335008208916431	3.24010361053956	0.930333950690472	0.926904624709836	3.24011730712614	0.389734824119985	-0.276439967849121	0.908547065591027	0.908547065591027
"7607"	7607	"ENST00000340866"	"ENSG00000116791"	"CRYZ"	0.000497428402398706	0.00335664450531489	0.843150595707768	0.242135935731776	4.68199018236878	0.235916943386956	0.0545335552039727	-0.0262259736111638	0.0334111618550813	0.0334111618550813
"7610"	7610	"ENST00000617892"	"ENSG00000275645"	"AC068338.3"	0.000498842735039901	0.00336486140276849	2.9402846990274	0.844575194007544	1.17044736160858	2.84315837417532	0.131482739046581	0.18048743692207	0.93847814845274	0.93847814845274
"7613"	7613	"ENST00000485269"	"ENSG00000142765"	"SYTL1"	0.000499734823376221	0.00336955049961227	3.61120067320685	1.03743348778955	1.11245315604348	3.94117331045974	0.681523234682192	-0.64534545992111	0.932879127698591	0.932879127698591
"7614"	7614	"ENST00000598518"	"ENSG00000268621"	"IGFL2-AS1"	0.000500633261571899	0.00337516503585615	3.08234013191907	0.885623711887084	1.68866924110073	3.08028625995686	0.237397089016206	0.0501529776152878	0.939096949568778	0.939096949568778
"7615"	7615	"ENST00000251081"	"ENSG00000134755"	"DSC2"	0.00050086935836237	0.00337631331627803	0.262341121500946	0.0753790755589672	6.38237796407673	0.0274652652476619	0.00210909922073635	0.00641390832745039	0.00488275068379701	0.00641390832745039
"7616"	7616	"ENST00000618164"	"ENSG00000149196"	"HIKESHI"	0.000501921609084244	0.00338296218979943	3.66413494800716	1.05299440622124	1.13892029344364	4.09341327972024	0.727648911652599	-0.645589155955092	0.935546917647237	0.935546917647237
"7617"	7617	"ENST00000602194"	"ENSG00000214046"	"SMIM7"	0.000502657495179802	0.00338747729323481	3.26277172387229	0.937756948198436	1.75106905253982	4.0087123356842	0.387000191561063	0.63176048225647	0.932081949280604	0.932081949280604
"7620"	7620	"ENST00000215115"	"ENSG00000099385"	"BCL7C"	0.000504250419581022	0.00339694717417225	0.469907686537379	0.135089626248925	6.28910733202352	0.0881430187041625	0.0032671293992134	0.024106681280898	0.00513058320639554	0.024106681280898
"7621"	7621	"ENST00000515576"	"ENSG00000164134"	"NAA15"	0.000505117975589173	0.00340227213265233	2.79027137563596	0.802256831619557	0.701988507258037	2.38529193222909	0.100677211989078	-0.0386676778377521	0.864746823831297	0.864746823831297
"7622"	7622	"ENST00000359128"	"ENSG00000167984"	"NLRC3"	0.000505262690497529	0.00340280037111246	3.76908082906975	1.08370735119418	1.19139323397493	4.31081653451683	0.821351862276596	-0.760070055153483	0.940280572271866	0.940280572271866
"7625"	7625	"ENST00000621293"	"ENSG00000182612"	"TSPAN10"	0.000509080643591155	0.00342716427499294	3.06036019424769	0.880442962339347	0.837032916563901	2.93356554587642	0.26976900477885	-0.114988766884248	0.893000710120478	0.893000710120478
"7628"	7628	"ENST00000375175"	"ENSG00000136842"	"TMOD1"	0.000510139400968374	0.00343294123367967	3.95273229598067	1.13735413609517	3.01124639047703	6.07536908519113	1.38217121876384	0.353005411341843	0.55819042757533	0.55819042757533
"7631"	7631	"ENST00000500914"	"ENSG00000245213"	"AC105285.1"	0.000513411125399273	0.0034535997757824	2.13516406525601	0.614672724174807	3.62389823113152	1.60127382656663	0.33958287503793	-0.047587686414862	0.227150961728787	0.227150961728787
"7633"	7633	"ENST00000494539"	"ENSG00000162994"	"CLHC1"	0.000514520629773579	0.00346015629078178	3.10902075344859	0.895176653026225	0.861363196164351	2.98059832732827	0.304550065562116	-0.203555923417051	0.897461794622735	0.897461794622735
"7635"	7635	"ENST00000440276"	"ENSG00000230937"	"MIR205HG"	0.000516764805707723	0.00347433804932402	4.21343969092968	1.21357889410934	2.57128087165111	7.09325068740368	0.688650926036396	1.52050967230509	0.735108850246602	1.52050967230509
"7637"	7637	"ENST00000487850"	"ENSG00000134330"	"IAH1"	0.000517601630640495	0.00347905288778812	4.17083415002155	1.20145773088523	1.97546806369034	5.65903857288526	1.26887376974534	-0.718522118758501	0.896377248910496	0.896377248910496
"7641"	7641	"ENST00000602672"	"ENSG00000225206"	"MIR137HG"	0.000519764176186225	0.00349175954613157	2.71286697378638	0.781725287268293	0.663286306333245	2.2582656982916	0.0611003837055859	0.00186403261107948	0.855541253426457	0.855541253426457
"7642"	7642	"ENST00000599950"	"ENSG00000268879"	"IGFL1P1"	0.000520352243696129	0.00349525273140666	2.69838206983384	0.777619446330564	0.656043854356976	2.19520927355835	0.0532747741546694	-0.0397378552570256	0.853763230812509	0.853763230812509
"7648"	7648	"ENST00000429437"	"ENSG00000182899"	"RPL35A"	0.000526253192158148	0.00353211674422883	0.264110580893965	0.0761778731382035	7.27272722685302	0.0278900017090766	0.00241492979746903	0.00628967273632131	0.00364531190521373	0.00628967273632131
"7649"	7649	"ENST00000519093"	"ENSG00000147526"	"TACC1"	0.00052655357117552	0.00353367079560489	3.85473451572514	1.11187695560683	2.32726775746649	5.90698775097025	1.04966438510134	0.761953483590446	0.804741161512942	0.804741161512942
"7650"	7650	"ENST00000282032"	"ENSG00000152219"	"ARL14EP"	0.00052685547657859	0.00353523468284081	0.416591172778255	0.120168771754726	5.2354141013497	0.0693931020170764	0.00691924310729719	0.0147415574502621	0.0142355269376332	0.0147415574502621
"7653"	7653	"ENST00000503410"	"ENSG00000108813"	"DLX4"	0.000528320238386341	0.00354367365436399	2.68238891067368	0.773921334478248	0.648047274776896	2.16611408501994	0.0466515802218204	-0.0372128244863223	0.851779767719068	0.851779767719068
"7656"	7656	"ENST00000184266"	"ENSG00000065518"	"NDUFB4"	0.000529625754741469	0.00355103830229743	0.325124488849119	0.0938226981242637	7.34573562468674	0.0422750183948004	0.000991761838438308	0.0122122861865368	0.00362989200930587	0.0122122861865368
"7657"	7657	"ENST00000552885"	"ENSG00000257557"	"PPP1R12A-AS1"	0.000529861972637706	0.00355215812713056	1.27905036200922	0.369114332618721	3.80640663708299	0.526257812852096	0.0457381550461367	-0.00140457468948483	0.158629930770709	0.158629930770709
"7662"	7662	"ENST00000517550"	"ENSG00000253552"	"HOXA-AS2"	0.000531910749247272	0.00356356598542952	2.7335869640794	0.789107670008493	0.673646301479754	2.26811022446177	0.0759821033220256	-0.0430309565641204	0.858054268977324	0.858054268977324
"7665"	7665	"ENST00000263967"	"ENSG00000121879"	"PIK3CA"	0.000534807788562348	0.00358157252478571	0.310047569001924	0.0895395579213779	6.62362669371656	0.0384596474325082	0.00155413317533238	0.0104718654738013	0.00434005881802008	0.0104718654738013
"7669"	7669	"ENST00000578774"	"ENSG00000266208"	"AC080112.1"	0.000536854839208052	0.00359340625977673	0.66069022150674	0.190859360925714	4.59016070590039	0.136460546800858	0.0159238666918697	-0.00904002148878138	0.0387170767875881	0.0387170767875881
"7670"	7670	"ENST00000231512"	"ENSG00000113583"	"C5orf15"	0.000537143296170045	0.00359486827627128	0.375332410765909	0.108430084055646	7.09106275639337	0.0563708253253823	0.00121037206394981	0.0164252526285218	0.00373566005140277	0.0164252526285218
"7673"	7673	"ENST00000005286"	"ENSG00000006118"	"TMEM132A"	0.00054077841759423	0.00361778153681051	0.479086393488751	0.13847630021607	6.19563709931513	0.0918679545936549	0.0196693784283269	0.00909415015396963	0.00541167595179477	0.00909415015396963
"7674"	7674	"ENST00000348956"	"ENSG00000166165"	"CKB"	0.000542089701170262	0.00362608138395516	3.24520100369906	0.938177689929177	1.79584527748441	4.07413575269758	0.393929450428813	0.749491657539648	0.926336616392456	0.926336616392456
"7676"	7676	"ENST00000320033"	"ENSG00000175906"	"ARL4D"	0.000543140418121839	0.00363216309836246	0.547736307948455	0.1583727729198	4.81119576654512	0.100116343985608	0.0104376758335795	0.00220210550655353	0.0271852269698803	0.0271852269698803
"7677"	7677	"ENST00000356660"	"ENSG00000176697"	"BDNF"	0.000543559189951182	0.00363449007927238	0.988924776099013	0.285955411884082	5.24662989307062	0.321442592549722	0.108646548409896	-0.0735828875161757	0.0140091979687964	0.0140091979687964
"7678"	7678	"ENST00000303251"	"ENSG00000169228"	"RAB24"	0.000543748937730024	0.0036352852919455	0.952289341503106	0.27536947323109	4.54210220260427	0.289546028844453	0.0719174722622299	-0.0500555574343215	0.0418250479191221	0.0418250479191221
"7679"	7679	"ENST00000560185"	"ENSG00000170776"	"AKAP13"	0.000544802709022131	0.00364185605671624	3.46610019580747	1.0024287031384	1.79798299739739	3.82682030100292	0.581248436849773	-0.302917023362332	0.926046520463823	0.926046520463823
"7680"	7680	"ENST00000317370"	"ENSG00000181856"	"SLC2A4"	0.000546945404653456	0.00365570332183219	3.30139786719925	0.955087410481047	0.95755175303968	3.31215414984219	0.455015862840917	-0.402033629618583	0.913272079648172	0.913272079648172
"7681"	7681	"ENST00000519042"	"ENSG00000164961"	"WASHC5"	0.000547611407587439	0.00365967826770973	3.59216674981604	1.03930484637177	1.90785724317961	5.01282492739038	0.711189274930466	0.715968649876028	0.909042570607308	0.909042570607308
"7682"	7682	"ENST00000417453"	"ENSG00000149564"	"ESAM"	0.000548433345518696	0.0036646941541481	3.73630670806822	1.08113464124423	1.31280652387339	4.29116887826174	0.804791251204894	-0.675825584661054	0.948486917542534	0.948486917542534
"7683"	7683	"ENST00000215565"	"ENSG00000099795"	"NDUFB7"	0.000549220592982576	0.00366899941163217	0.236324295122545	0.068390255977204	6.92283708310432	0.0223674242747035	0.00109645933677699	0.00591938133216424	0.00388800251852909	0.00591938133216424
"7687"	7687	"ENST00000597692"	"ENSG00000269242"	"AC010422.3"	0.000551641049101572	0.00368325160412095	3.76306683408788	1.0893735499778	2.2471302407697	5.67228327701313	0.450194598368421	1.32990749871844	0.827071754475008	1.32990749871844
"7688"	7688	"ENST00000391959"	"ENSG00000077157"	"PPP1R12B"	0.000551619248793157	0.00368325160412095	0.588112387025876	0.170252650446411	4.71421319948481	0.114911714571857	0.0117481051857219	0.00218797061412096	0.03173084229032	0.03173084229032
"7692"	7692	"ENST00000425460"	"ENSG00000105357"	"MYH14"	0.000552775003634896	0.00368890359940022	0.415917935102254	0.120423757193013	7.64466150806039	0.0692985761776955	0.00362200135883538	0.0181308205858873	0.00369101047917299	0.0181308205858873
"7698"	7698	"ENST00000392533"	"ENSG00000135090"	"TAOK3"	0.000558650258820045	0.00372520590877508	0.259241885994066	0.0751222391865362	6.50231438977969	0.0233463791356382	0.00386756699480741	0.000113023629580331	0.00459745923579133	0.00459745923579133
"7700"	7700	"ENST00000354449"	"ENSG00000197548"	"ATG7"	0.000560151169066584	0.00373424413123713	0.589905908338292	0.17097682531593	5.68079187267927	0.139476383961865	0.0158196623721896	0.0280299498204815	0.00813814493502197	0.0280299498204815
"7702"	7702	"ENST00000281081"	"ENSG00000151413"	"NUBPL"	0.000561100052668536	0.00373914967101555	0.332330890470416	0.0963346963091408	5.54763005187194	0.0378200247188372	0.00448801641904124	0.00137058169418284	0.00943254415042033	0.00943254415042033
