"X"	"target_id"	"ens_gene"	"ext_gene"	"pval"	"qval"	"b"	"se_b"	"mean_obs"	"var_obs"	"tech_var"	"sigma_sq"	"smooth_sigma_sq"	"final_sigma_sq"
"7612"	7612	"ENST00000361278"	"ENSG00000136270"	"TBRG4"	0.00049965656295984	0.00336946540854631	-4.19797788242206	1.20598957113585	1.66799307153513	5.40403484950504	1.24044733700617	-1.09403563811417	0.941168931526464	0.941168931526464
"7618"	7618	"ENST00000305560"	"ENSG00000171763"	"SPATA5L1"	0.000502802462668711	0.00338800945309928	-1.12491779461695	0.323321088703583	4.57956813190784	0.442356299896097	0.117423175215243	-0.0390178170873172	0.039381614385462	0.039381614385462
"7619"	7619	"ENST00000574867"	"ENSG00000108559"	"NUP88"	0.000504261230172068	0.00339694717417225	-1.51723691806373	0.436177812435849	4.29540622593576	0.754923984171131	0.223312838392158	-0.142910807754068	0.0620637876998249	0.0620637876998249
"7623"	7623	"ENST00000391835"	"ENSG00000204673"	"AKT1S1"	0.000505442728831023	0.00340356633298623	-0.537991933076259	0.154690718644203	5.00997423305125	0.109031148806171	0.015977633966973	0.011773057020067	0.019916193685017	0.019916193685017
"7624"	7624	"ENST00000426956"	"ENSG00000057252"	"SOAT1"	0.000505954182253435	0.00340656349467908	-3.37686907948084	0.971038778845585	2.62449492500229	4.24906306716554	0.696152832551953	0.338959208922314	0.718221632480933	0.718221632480933
"7626"	7626	"ENST00000398337"	"ENSG00000203485"	"INF2"	0.000509712729212481	0.0034309695536238	-0.669081973006481	0.192508359722648	4.55764046394642	0.138593012331929	0.0147953782444329	-0.00943062030536312	0.0407938246002236	0.0407938246002236
"7627"	7627	"ENST00000375300"	"ENSG00000160584"	"SIK3"	0.000509968899151555	0.00343224380900061	-4.87423689096171	1.40247050692501	1.74397126492091	7.22395500652648	2.01744894575198	-1.89682466354841	0.932936338439767	0.932936338439767
"7629"	7629	"ENST00000446803"	"ENSG00000065882"	"TBC1D1"	0.000512352643023369	0.00344738312644849	-3.87765270134448	1.1161238028386	2.35813429337027	6.00573595358872	0.535080620817969	1.33351789407637	0.796251557232467	1.33351789407637
"7630"	7630	"ENST00000316273"	"ENSG00000105552"	"BCAT2"	0.000512501427574162	0.00344793227788164	-0.274939057616358	0.0791388325248151	6.45891594455145	0.0291356931169591	0.00469713066543356	0.00337567870465144	0.00469730155465254	0.00469730155465254
"7632"	7632	"ENST00000529717"	"ENSG00000177030"	"DEAF1"	0.000514068436953506	0.00345756826594567	-0.775452249039711	0.223259876312875	4.50631967348904	0.240211824007712	0.0143662818783311	0.0604011766785292	0.0442993572797563	0.0604011766785292
"7634"	7634	"ENST00000389384"	"ENSG00000087152"	"ATXN7L3"	0.000516538707717475	0.00347327285100254	-0.844092908163857	0.243112219790429	5.59570512059514	0.223073234940942	0.0797326329708008	-0.0680759033993162	0.00892269414634388	0.00892269414634388
"7636"	7636	"ENST00000423947"	"ENSG00000177119"	"ANO6"	0.000517090908523566	0.00347607523786429	-3.50162014676617	1.00860577601211	3.0270346706849	4.89914582935762	0.581744342032427	0.944184075075066	0.549865632987603	0.944184075075066
"7638"	7638	"ENST00000482496"	"ENSG00000165650"	"PDZD8"	0.000518209984662917	0.00348268590373355	-3.8116743558494	1.09809730229874	1.21268999736475	4.48036697464452	0.866729516346374	-0.714593821180699	0.941997011627272	0.941997011627272
"7639"	7639	"ENST00000612039"	"ENSG00000143811"	"PYCR2"	0.000518569673132855	0.00348464700369888	-0.91993619896334	0.265036723576873	4.72527597470059	0.284303335440465	0.0741923673040719	-0.0361691768146589	0.0311743299624736	0.0311743299624736
"7640"	7640	"ENST00000378526"	"ENSG00000005156"	"LIG3"	0.000518840543265593	0.00348601083336511	-0.491146167130143	0.141506585193568	5.17117419372483	0.0860678478081107	0.0144103182232284	0.00271528247942371	0.0156258522564883	0.0156258522564883
"7643"	7643	"ENST00000247930"	"ENSG00000196453"	"ZNF777"	0.00052179824444768	0.00350450706319355	-0.301053880089752	0.0867763145596598	6.11378429468744	0.0362261861373964	0.00219027706730783	0.0091049160855277	0.00569305778652346	0.0091049160855277
"7644"	7644	"ENST00000379119"	"ENSG00000288558"	"DUS4L-BCAP29"	0.000523136734444766	0.00351303700320758	-0.592410807881708	0.170791445469762	5.87354455549978	0.140288831003298	0.0108957586416256	0.0328588181268505	0.00679596592392941	0.0328588181268505
"7645"	7645	"ENST00000303965"	"ENSG00000047365"	"ARAP2"	0.000523715055059507	0.00351646058944599	-0.291772273356282	0.0841248557808019	5.79975809257475	0.0275227291584583	0.00336627115657397	-0.000887007020811154	0.0072492158836371	0.0072492158836371
"7646"	7646	"ENST00000572447"	"ENSG00000129195"	"PIMREG"	0.000525695417503738	0.00352883446728153	-0.932065916006567	0.268815289260517	4.89450434847331	0.347338053222607	0.0472101188784458	0.0611823707318777	0.0238334012889147	0.0611823707318777
"7647"	7647	"ENST00000244230"	"ENSG00000124383"	"MPHOSPH10"	0.000525636369226859	0.00352883446728153	-0.309687805761294	0.0893156704633218	6.45143184394787	0.0383447078995485	0.00172515281500689	0.0102407806704621	0.00471486627434208	0.0102407806704621
"7651"	7651	"ENST00000283033"	"ENSG00000153066"	"TXNDC11"	0.000527109492121469	0.0035364768591791	-0.358196704290688	0.103328322213167	5.98895054831472	0.0513035542950787	0.00443887236592808	0.0115762408911542	0.0062053147402352	0.0115762408911542
"7652"	7652	"ENST00000539819"	"ENSG00000166454"	"ATMIN"	0.000528056787191327	0.00354236944591025	-0.530411200824426	0.153028019388502	5.39661929028748	0.106451269434095	0.0237280094426404	0.00383506161497483	0.011398352634311	0.011398352634311
"7654"	7654	"ENST00000231790"	"ENSG00000076242"	"MLH1"	0.000528598025548346	0.00354507366703001	-1.50210649371858	0.433404590895142	5.40075804270591	0.712524955477112	0.270422964547666	-0.225888239628092	0.0113363445658123	0.0113363445658123
"7655"	7655	"ENST00000416449"	"ENSG00000136861"	"CDK5RAP2"	0.000528996722364101	0.00354728409567525	-4.66954229044661	1.34738745978778	1.64162747732984	6.74445005685193	1.77963989604985	-1.52581177583593	0.943539554140204	0.943539554140204
"7658"	7658	"ENST00000379597"	"ENSG00000111846"	"GCNT2"	0.000530670767626361	0.00355711567560674	-0.753093594021583	0.217356999690227	4.74477278207277	0.17770037732028	0.0406479637963632	-0.0312037276546418	0.0302181341751427	0.0302181341751427
"7659"	7659	"ENST00000420791"	"ENSG00000116750"	"UCHL5"	0.00053118162675815	0.00356007510964217	-0.900128291628208	0.259813389589055	4.6628752522927	0.25072634843078	0.0668035331644918	-0.0572322006470845	0.0344509629501393	0.0344509629501393
"7660"	7660	"ENST00000427178"	"ENSG00000144063"	"MALL"	0.00053151826462123	0.00356186626103616	-3.23019186616955	0.93240973229551	2.11128545799045	3.61152080914269	0.438780084739848	0.162818617088046	0.865301778579229	0.865301778579229
"7661"	7661	"ENST00000619858"	"ENSG00000277972"	"CISD3"	0.000531664488970915	0.00356238109226668	-0.430901944268452	0.124384483672711	5.36018170375014	0.0692675123317318	0.0112411370336264	0.00571457129066423	0.011966112634164	0.011966112634164
"7663"	7663	"ENST00000344008"	"ENSG00000130940"	"CASZ1"	0.000532411442810962	0.00356645493701844	-0.711390158504568	0.205372813973085	4.58521746252519	0.191984712467546	0.0242412053073189	0.0259612011706806	0.0390257837715164	0.0390257837715164
"7664"	7664	"ENST00000369904"	"ENSG00000134222"	"PSRC1"	0.000533019689597523	0.00357006350553497	-3.36806167362984	0.972419477651566	2.77790780424152	4.44838206384957	0.754930840311142	0.551606950485477	0.663468620463075	0.663468620463075
"7666"	7666	"ENST00000359238"	"ENSG00000002919"	"SNX11"	0.000534985324756048	0.00358182688018488	-0.384912015464044	0.111162750928864	5.54882463591067	0.0550090922978128	0.00911649489864753	0.00408589810539647	0.00941924089246142	0.00941924089246142
"7667"	7667	"ENST00000369387"	"ENSG00000235655"	"H3P6"	0.000534981616169468	0.00358182688018488	-4.73584029535319	1.36771191967298	3.05519835937372	8.97321806518594	1.48289261418131	1.32306122864201	0.53465629966423	1.32306122864201
"7668"	7668	"ENST00000540846"	"ENSG00000166949"	"SMAD3"	0.000535815238587673	0.00358691547042025	-2.3781656385142	0.68689798179587	3.26549998012569	1.88873128744374	0.294191268201623	-0.0541540854755654	0.413551987891237	0.413551987891237
"7671"	7671	"ENST00000423180"	"ENSG00000100344"	"PNPLA3"	0.000538805613287332	0.00360552336608856	-3.53760411501497	1.0222269617654	1.07565487694754	3.79202228453604	0.638573786001372	-0.591537008295393	0.928848156038812	0.928848156038812
"7672"	7672	"ENST00000313401"	"ENSG00000176749"	"CDK5R1"	0.000538880561894751	0.00360555487528433	-1.00820105931947	0.291333180421853	4.01089482547411	0.313764939885013	0.0226181564738163	-0.0115879976223902	0.104694376548252	0.104694376548252
"7675"	7675	"ENST00000439945"	"ENSG00000074582"	"BCS1L"	0.000542949734654129	0.00363136101358511	-4.07922981904807	1.17943846436338	1.34646772896409	5.15048865007361	1.13667122440054	-0.938603880537635	0.949941412429241	0.949941412429241
"7684"	7684	"ENST00000328354"	NA	NA	0.000549187411395388	0.00366899941163217	-0.700337215835461	0.202670722798151	5.12964670476861	0.191129604149208	0.0449978120323637	0.00998711219758484	0.0166153207869235	0.0166153207869235
"7685"	7685	"ENST00000399744"	"ENSG00000215193"	"PEX26"	0.0005494254224443	0.0036698901476787	-1.10779846395216	0.320596849685255	3.97058732910004	0.421004263941008	0.0406032365040489	0.0254455546466766	0.113570273538116	0.113570273538116
"7686"	7686	"ENST00000312838"	"ENSG00000158717"	"RNF166"	0.000549540052667891	0.00367017824402136	-0.592092984101782	0.17135448477115	4.9005409987972	0.108490762643267	0.0204349426602814	-0.0162867775396548	0.0236085965164982	0.0236085965164982
"7689"	7689	"ENST00000161863"	"ENSG00000047188"	"YTHDC2"	0.000552278657789134	0.00368611880334196	-0.268834653847984	0.0778322010192241	5.97933523037867	0.0270034117166029	0.00283701833033193	0.0038152196493347	0.00624975894291343	0.00624975894291343
"7690"	7690	"ENST00000519067"	"ENSG00000022567"	"SLC45A4"	0.000552285898007149	0.00368611880334196	-0.512051912895939	0.14824788262931	4.94047899872545	0.0832218946074367	0.0107872352748222	-0.00508380257817182	0.0221789167812882	0.0221789167812882
"7691"	7691	"ENST00000342115"	"ENSG00000116337"	"AMPD2"	0.000552210236280913	0.00368611880334196	-1.20764804192027	0.349631249419012	5.41902931390209	0.584214550630514	0.0624964043397672	0.120866611515681	0.0110684580746824	0.120866611515681
"7693"	7693	"ENST00000336292"	"ENSG00000182253"	"SYNM"	0.000555911962048946	0.00370935562666015	-0.781876195463459	0.226482424870041	4.72972158287952	0.209960890077331	0.0459878730966769	-0.0127856548871673	0.0309535600658436	0.0309535600658436
"7694"	7694	"ENST00000592041"	"ENSG00000130204"	"TOMM40"	0.000556509456791661	0.00371285981752399	-3.19001455309363	0.924114198485258	2.00150613954216	3.45578166629003	0.389962498411931	0.113692266094683	0.891018079351145	0.891018079351145
"7695"	7695	"ENST00000589575"	"ENSG00000011304"	"PTBP1"	0.000556814155054342	0.00371440990347621	-4.3729235956282	1.26684490766328	3.88924385876039	7.6626134560474	0.834280521339691	1.57306350876887	0.134035178078071	1.57306350876887
"7696"	7696	"ENST00000471680"	"ENSG00000065183"	"WDR3"	0.000557580879075883	0.0037190412792	-2.3383600432761	0.677500566114117	3.0017470869482	1.81467237245153	0.125388637851072	0.0924789432170151	0.563121887776352	0.563121887776352
"7697"	7697	"ENST00000369795"	"ENSG00000143093"	"STRIP1"	0.000558338394989143	0.00372361004178026	-1.15625501366278	0.335041045635092	5.44910272869387	0.474352455176718	0.157730992663361	-0.0661375449250841	0.0106477607270229	0.0106477607270229
"7699"	7699	"ENST00000557397"	"ENSG00000100575"	"TIMM9"	0.000559564618323221	0.00373081841638753	-4.18809050986894	1.21376599232964	1.40089807437453	5.27432731910895	1.25844152574739	-1.24307067143156	0.951400300456555	0.951400300456555
"7701"	7701	"ENST00000359980"	"ENSG00000155256"	"ZFYVE27"	0.000560292238543465	0.0037346995440739	-0.507770779774367	0.147173888534235	5.76354867019365	0.0846053858641944	0.0249929118983439	-0.0159228663653514	0.00749731830108712	0.00749731830108712
"7703"	7703	"ENST00000265271"	"ENSG00000091009"	"RBM27"	0.00056123019612765	0.00373914967101555	-0.314549703658931	0.0911820147675022	6.44202299744852	0.0396594466020493	0.00182142000952973	0.0106498197160617	0.00473710789651086	0.0106498197160617
"7704"	7704	"ENST00000502803"	"ENSG00000164163"	"ABCE1"	0.000561158552183333	0.00373914967101555	-4.15340745833621	1.20398230238376	1.38355654860816	5.36608467915243	1.22330251225747	-0.984744231427987	0.951057564422484	0.951057564422484
"7705"	7705	"ENST00000409581"	"ENSG00000138386"	"NAB1"	0.000561251231496431	0.00373914967101555	-1.91580081504883	0.55535608071868	3.51301042068946	1.1475623994087	0.184212091674225	-0.126118878516517	0.278418472912595	0.278418472912595
"7706"	7706	"ENST00000422447"	"ENSG00000134333"	"LDHA"	0.000561359603259939	0.00373938634240062	-1.13537185917649	0.32912878450794	5.12729370735158	0.431954018466289	0.145814992221028	-0.0892734411168682	0.0166736429664834	0.0166736429664834
"7711"	7711	"ENST00000281543"	"ENSG00000151806"	"GUF1"	0.000565751717176949	0.00376619986332864	-1.09238026607594	0.316859434384561	5.16205385174736	0.478468275103844	0.0491046860716519	0.101495165666104	0.0158368169083293	0.101495165666104
"7713"	7713	"ENST00000392403"	"ENSG00000116539"	"ASH1L"	0.00056639766921737	0.00376952225544743	-1.57383747050428	0.456553326577383	4.36658971590945	0.99321844307964	0.206565614370922	0.106095795642389	0.0554121139144889	0.106095795642389
"7716"	7716	"ENST00000580465"	"ENSG00000171634"	"BPTF"	0.00056714091188177	0.00377300120382517	-1.51561562232639	0.439708984888966	3.73780607158659	0.780505575022988	0.107982939293315	0.0062400114954926	0.182033047794813	0.182033047794813
"7718"	7718	"ENST00000565905"	"ENSG00000198826"	"ARHGAP11A"	0.000568385982438744	0.00378030438592195	-2.53624348946931	0.735939095004249	4.82548203774977	1.97471684827396	0.785833400704812	-0.729636479565648	0.0265761266286981	0.0265761266286981
"7720"	7720	"ENST00000413834"	"ENSG00000248919"	"ATP5MF-PTCD1"	0.000569075935262226	0.00378391268249748	-0.655814000338859	0.19031495950297	4.71080469623238	0.141742186635603	0.0224252994032318	-0.00653206724889973	0.0319043763126938	0.0319043763126938
"7723"	7723	"ENST00000415772"	"ENSG00000225648"	"SBDSP1"	0.000570916935561647	0.00379467928735601	-1.26865654819375	0.368253037501367	4.18769705344662	0.54109500246911	0.128913268317791	-0.0561030542094857	0.074502181125684	0.074502181125684
"7724"	7724	"ENST00000294742"	"ENSG00000162704"	"ARPC5"	0.000571509558785118	0.00379812644634356	-0.192025728017285	0.0557438611201775	7.44185165866336	0.0135449125952414	0.0010334204052634	0.00207001525607539	0.00362764667361506	0.00362764667361506
"7728"	7728	"ENST00000361735"	"ENSG00000010165"	"EEF1AKNMT"	0.000573405763492832	0.00380875577790037	-0.851043743205408	0.247116886100808	5.80016692333231	0.290562742330112	0.0226856466888533	0.0689144864053864	0.0072465167088991	0.0689144864053864
"7729"	7729	"ENST00000449285"	"ENSG00000147394"	"ZNF185"	0.000573849375600749	0.00381120923125083	-0.614915539398447	0.178563371568603	6.55321335040935	0.15169818937724	0.0181494160305864	0.029677900468334	0.00448431404691186	0.029677900468334
"7730"	7730	"ENST00000552660"	"ENSG00000028203"	"VEZT"	0.000580242496281454	0.00385317048112802	-0.599932460434348	0.174364223769258	5.62419071705907	0.13253039741185	0.0369600665907363	-0.00626667873197709	0.00864425720524742	0.00864425720524742
"7736"	7736	"ENST00000461307"	"ENSG00000243156"	"MICAL3"	0.000582746245850496	0.00386679553929649	-1.61948565721452	0.470846383327893	3.49068913637304	0.858167215492829	0.042988062701403	0.0461957839433043	0.289556412338033	0.289556412338033
"7737"	7737	"ENST00000312196"	"ENSG00000005302"	"MSL3"	0.000584194589170204	0.00387525710053808	-0.705236171033258	0.2050791771286	5.18748294891121	0.178581150036218	0.0478289617239647	-0.0111117955288107	0.0152572416136506	0.0152572416136506
"7738"	7738	"ENST00000396032"	"ENSG00000101126"	"ADNP"	0.000584247929187723	0.00387525710053808	-0.723426096489295	0.210370229235661	6.11402711299504	0.210110355142918	0.0222318048848006	0.0441516451381965	0.00569216605648576	0.0441516451381965
"7740"	7740	"ENST00000338910"	"ENSG00000121390"	"PSPC1"	0.000584460657699301	0.00387616724560988	-0.435125836476746	0.126536968965339	6.17949538270727	0.0760142734887984	0.0166168291511498	0.007400577621253	0.00546428972511217	0.007400577621253
"7744"	7744	"ENST00000601623"	"ENSG00000105699"	"LSR"	0.000586185375901552	0.00388559758726478	-2.48274519764635	0.722163410780906	4.31634210920599	2.47503110517565	0.490597966360218	0.291682021445849	0.0600322262146899	0.291682021445849
"7746"	7746	"ENST00000527983"	"ENSG00000109971"	"HSPA8"	0.000587331416958701	0.0038921890389006	-3.70225188852122	1.07705062268879	1.15797876370067	4.21569238429447	0.802706534029562	-0.673091945933573	0.937350531721896	0.937350531721896
"7749"	7749	"ENST00000393409"	"ENSG00000114554"	"PLXNA1"	0.000588939526649738	0.00390133485378557	-0.328774065780456	0.0956668078268774	7.79702884491495	0.0434102816426849	0.000424242755959091	0.013303964423718	0.0038019219224286	0.013303964423718
"7750"	7750	"ENST00000361226"	"ENSG00000198853"	"RUSC2"	0.000589102949625988	0.00390191388518726	-0.316354737658726	0.0920550399387045	5.78175836490386	0.0380933111695357	0.00534091499632485	0.00474560395092489	0.00737028057084988	0.00737028057084988
"7753"	7753	"ENST00000620518"	"ENSG00000081692"	"JMJD4"	0.00059161648490711	0.00391704596972163	-0.517944262851246	0.150765527170262	5.575703570367	0.103807028271191	0.0249668612792017	0.00419207677709202	0.00912850499518872	0.00912850499518872
"7757"	7757	"ENST00000220429"	"ENSG00000104064"	"GABPB1"	0.000593396167392387	0.00392680315387212	-0.33500006741803	0.0975364239211918	5.60147552492372	0.0387642699378964	0.0054051048888623	0.000965840594726581	0.00886492609813936	0.00886492609813936
"7758"	7758	"ENST00000342294"	"ENSG00000136527"	"TRA2B"	0.000593769589170956	0.00392876779470527	-3.88459452578472	1.13106922966299	2.36158361920257	6.0622035116755	0.307183082363111	1.61179332107255	0.795303116873397	1.61179332107255
"7759"	7759	"ENST00000377724"	"ENSG00000122741"	"DCAF10"	0.000595103242509501	0.00393556295342665	-0.548897351459768	0.159849592843356	5.39508694562359	0.121048761530488	0.00670719920846726	0.0316206392898127	0.01142143666095	0.0316206392898127
"7763"	7763	"ENST00000417551"	"ENSG00000091140"	"DLD"	0.000596428035829426	0.00394381604214815	-2.30098609628217	0.670209597600896	4.5808978911395	1.75468280932564	0.634473791274939	-0.426571660349333	0.0392975657995944	0.0392975657995944
"7767"	7767	"ENST00000356641"	"ENSG00000196914"	"ARHGEF12"	0.000599228624912379	0.00396029403553525	-2.57122502994725	0.749199452070975	2.89922834023243	2.57056781555565	0.229524036197585	0.504486425261769	0.612425692277589	0.612425692277589
"7768"	7768	"ENST00000449767"	"ENSG00000105953"	"OGDH"	0.000599682853443984	0.0039627858178407	-2.05406860802514	0.598547078737354	4.0326472998451	1.38496473680146	0.43715437158199	-0.28814764300804	0.10023353661554	0.10023353661554
"7769"	7769	"ENST00000321944"	"ENSG00000130669"	"PAK4"	0.000600017242199099	0.00396448514307686	-0.405481744017602	0.118160905418523	5.91156276768802	0.0660790329026568	0.0134187452094278	0.0075242541445598	0.00658683740933993	0.0075242541445598
"7772"	7772	"ENST00000266126"	"ENSG00000119718"	"EIF2B2"	0.000602833099088678	0.00398155283613227	-0.574832673516101	0.167573259836949	4.81065904903871	0.110216212025721	0.0149127974616932	-0.00105475838266736	0.0272083986568794	0.0272083986568794
"7773"	7773	"ENST00000378378"	"ENSG00000130762"	"ARHGEF16"	0.000603257863515836	0.00398384570307409	-0.545389101198839	0.158998828171406	5.98180358924074	0.1195715343438	0.00837716930754397	0.0295437717322767	0.00623827397532214	0.0295437717322767
"7775"	7775	"ENST00000354700"	"ENSG00000131584"	"ACAP3"	0.000605003872540002	0.0039943483968133	-0.568541129946267	0.165786309111867	5.6886076937852	0.129953825278896	0.0137206007556395	0.0275070496777636	0.00807283991057708	0.0275070496777636
"7777"	7777	"ENST00000244520"	"ENSG00000124562"	"SNRPC"	0.000608033397952522	0.00401331752394225	-0.189623012658367	0.0553158444463869	7.31842666405556	0.0136327099801625	0.000955491475592244	0.00260156340099795	0.00363427249463307	0.00363427249463307
"7780"	7780	"ENST00000495553"	"ENSG00000130402"	"ACTN4"	0.000610022485135717	0.00402489385693916	-3.7415080888598	1.09173579368989	4.66495542337167	5.62992928556942	0.377238721904521	1.41059184293103	0.0343362167496012	1.41059184293103
"7782"	7782	"ENST00000524904"	"ENSG00000110075"	"PPP6R3"	0.000610380024306656	0.00402621786272285	-3.16551047082256	0.923708155994384	3.19978757231324	3.15066926499722	0.827881855584463	-0.647216477170676	0.451973280591355	0.451973280591355
"7786"	7786	"ENST00000319778"	"ENSG00000120616"	"EPC1"	0.000615034190900634	0.00405431296870571	-0.558646911233699	0.163113527235587	5.64376014185352	0.122223695062731	0.0314465904818327	0.00430063905997423	0.00846244366901937	0.00846244366901937
"7791"	7791	"ENST00000305103"	"ENSG00000170619"	"COMMD5"	0.000620816717925346	0.00409033035098753	-0.783936849457911	0.229063706846228	4.72665334046189	0.247331313334359	0.0363726299930711	0.0423326426981312	0.0311057550386928	0.0423326426981312
"7792"	7792	"ENST00000453535"	"ENSG00000105723"	"GSK3A"	0.000621294288220342	0.00409295154041666	-1.33088966997738	0.388905236020894	4.55141928520873	0.624551412304573	0.185667297483633	-0.0692032747226036	0.0412036264230684	0.0412036264230684
"7793"	7793	"ENST00000405362"	"ENSG00000116161"	"CACYBP"	0.000621756815267156	0.00409547296821425	-1.01020698611094	0.295214566249393	5.28348382548675	0.410737414587186	0.0313346305715483	0.0993928296171776	0.0132978384837055	0.0993928296171776
"7795"	7795	"ENST00000380486"	"ENSG00000157617"	"C2CD2"	0.00062251062620123	0.00409886037251944	-0.800741616082236	0.234024663960029	5.11780164834053	0.242679959287113	0.0652398697542655	-0.00233509654262011	0.0169114452581414	0.0169114452581414
"7796"	7796	"ENST00000281708"	"ENSG00000109670"	"FBXW7"	0.000622441516726515	0.00409886037251944	-0.901193970876437	0.263380535187522	4.42308253920007	0.276097164414317	0.0534278658011164	-0.0128628752122344	0.0506260936723816	0.0506260936723816
"7798"	7798	"ENST00000316292"	"ENSG00000156508"	"EEF1A1"	0.000623327700857659	0.00410318768151133	-0.481218053292567	0.140655402568405	5.63608811513776	0.0932119751704221	0.00847486950574473	0.0212010439017753	0.0085328316843695	0.0212010439017753
"7801"	7801	"ENST00000382671"	"ENSG00000185627"	"PSMD13"	0.000623982807766006	0.00410592045740862	-0.487763253460326	0.142580406838589	6.91453300504695	0.0957689043249697	0.0167677357255586	0.0137260228958278	0.0038973158877335	0.0137260228958278
"7807"	7807	"ENST00000361840"	"ENSG00000123178"	"SPRYD7"	0.000628606711279505	0.00413316763204811	-0.630846848021416	0.184514183293323	4.7174322165018	0.132800992831683	0.0195003718809958	-0.00273703546334927	0.031567853873607	0.031567853873607
"7816"	7816	"ENST00000263980"	"ENSG00000090020"	"SLC9A1"	0.000633999639839222	0.00416382670320202	-0.513395310229569	0.1502633862597	6.64384157665872	0.106167325669993	0.00287136054666654	0.0309972673286813	0.00430149726925118	0.0309972673286813
"7818"	7818	"ENST00000275418"	"ENSG00000117868"	"ESYT2"	0.000634675026096332	0.0041671960142718	-0.646852718222339	0.189340505779041	6.62426831628062	0.168545324275884	0.00322827671050537	0.050546463982489	0.00433881568438269	0.050546463982489
"7819"	7819	"ENST00000304952"	"ENSG00000188290"	"HES4"	0.000635947175723401	0.0041750147620199	-0.846958608299738	0.247953151919305	4.40397045273472	0.230820364462086	0.04002245773228	-0.0204990837195574	0.0521986905877965	0.0521986905877965
"7821"	7821	"ENST00000508268"	"ENSG00000198498"	"TMA16"	0.000637245611090975	0.00418212345680909	-4.04586204089479	1.18464751811799	1.33053924927719	4.95183159416826	1.15577986737901	-1.1043652449012	0.949304745895672	0.949304745895672
"7822"	7822	"ENST00000344722"	"ENSG00000113810"	"SMC4"	0.000637274403474649	0.00418212345680909	-0.80023656514506	0.234313890854607	6.80487092139596	0.257997167395458	0.0760138510347403	0.00634064813639644	0.00403694730509272	0.00634064813639644
"7823"	7823	"ENST00000348159"	"ENSG00000116604"	"MEF2D"	0.000637507603026356	0.00418311904365958	-0.453626747077349	0.132828408760377	5.80239275144269	0.0829052311077693	0.0190566028985301	0.00740847636219039	0.00723186017514231	0.00740847636219039
"7824"	7824	"ENST00000389759"	"ENSG00000144283"	"PKP4"	0.000637907740939523	0.00418520963163441	-1.18781337959608	0.347826177047643	6.04209458963742	0.568449846751732	0.0558358633291523	0.125638710830215	0.00597329457552564	0.125638710830215
"7827"	7827	"ENST00000229328"	"ENSG00000111725"	"PRKAB1"	0.000638873146176028	0.00418993692851768	-0.967735589047392	0.283415210114978	4.75279187405903	0.37734266868209	0.0457794747431714	0.074706797243604	0.029833785571408	0.074706797243604
"7828"	7828	"ENST00000189444"	"ENSG00000077150"	"NFKB2"	0.000639767393271019	0.00419526569128615	-0.373071039818936	0.109271384989559	7.0521099134728	0.0560828829185179	0.00376878919770521	0.0141415641685994	0.00376490425126149	0.0141415641685994
"7834"	7834	"ENST00000552600"	"ENSG00000135476"	"ESPL1"	0.000642255912360092	0.00420782137757093	-1.5348103502099	0.449680656759779	3.81271412348568	0.798911303546697	0.146700850918567	-0.031427775651984	0.156618188677292	0.156618188677292
"7835"	7835	"ENST00000357234"	"ENSG00000128604"	"IRF5"	0.000642182994291352	0.00420782137757093	-0.8124009942336	0.238021395172138	4.45693063636334	0.21618641578574	0.0370280110463101	-0.0142932571010375	0.0479532657932265	0.0479532657932265
"7836"	7836	"ENST00000260184"	NA	NA	0.00064396442684954	0.00421847651340487	-0.710462259174675	0.208200917253704	4.65207516731436	0.180079053433137	0.0299683835228806	0.00584670012669708	0.0350530493950451	0.0350530493950451
"7842"	7842	"ENST00000064780"	"ENSG00000054967"	"RELT"	0.000650939563184933	0.0042609066127785	-2.66363139934582	0.781249535003063	3.63813184082132	2.28166037147579	0.694440089283501	-0.502964211781636	0.221086164630252	0.221086164630252
"7843"	7843	"ENST00000263956"	"ENSG00000119041"	"GTF3C3"	0.000652591664649736	0.00427117625013391	-0.300922447901411	0.0882791863304636	5.72510356097971	0.028848369263082	0.00390832419092637	-0.00180573248118989	0.0077814979178267	0.0077814979178267
"7845"	7845	"ENST00000615648"	"ENSG00000261150"	"EPPK1"	0.000654138334723734	0.00428020764793355	-0.371145675860849	0.108900641239107	6.68248720604823	0.0494164313077613	0.0135578236776598	-0.00344320180928557	0.00423120081577324	0.00423120081577324
"7848"	7848	"ENST00000454520"	"ENSG00000161800"	"RACGAP1"	0.000657148928505576	0.00429826309863	-1.7008545483151	0.499244080828834	6.14057304552712	0.911863440878863	0.368270153824523	-0.313280675672503	0.00559682453941781	0.00559682453941781
"7852"	7852	"ENST00000593263"	"ENSG00000133265"	"HSPBP1"	0.000658376135764058	0.00430409625586356	-1.69468661978253	0.497508008684143	3.51199077623834	0.878651547410693	0.0923497384298865	-0.071021331392751	0.278921589627406	0.278921589627406
"7854"	7854	"ENST00000249064"	"ENSG00000159873"	"CCDC117"	0.000659150088767299	0.00430805861428609	-0.589007047384997	0.172930684643355	6.16771008278169	0.139964816590221	0.0306091787864633	0.0142483537503661	0.0055035524389001	0.0142483537503661
